Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2001-01-01,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-01-02,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-01-03,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2001-01-04,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-01-05,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-01-06,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2001-01-07,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2001-01-08,,,,4.46,2.91,,,,40.29,,4.51,,85,,,,
2001-01-09,,22.4,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2001-01-10,,,,4.46,2.91,,,,40.29,,4.51,,119,,,,
2001-01-11,,,,4.46,2.91,,,,40.29,,4.51,,119,,,,
2001-01-12,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2001-01-13,,,,4.46,2.91,,,,40.29,,4.51,,76,,,,
2001-01-14,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2001-01-15,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2001-01-16,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2001-01-17,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2001-01-18,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2001-01-19,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2001-01-20,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2001-01-21,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-01-22,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-01-23,,,,4.46,2.91,,,,40.29,,4.51,,81,,,,
2001-01-24,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2001-01-25,,,,4.46,2.91,,,,40.29,,4.51,,106,,,,
2001-01-26,,,,4.46,2.91,,,,40.29,,4.51,,76,,,,
2001-01-27,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2001-01-28,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2001-01-29,,,,4.46,2.91,,,,40.29,,4.51,,78,,,,
2001-01-30,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2001-01-31,,,,4.46,2.91,,,,40.29,,4.51,,76,,,,
2001-02-01,,19.6,,4.46,2.91,,,,40.29,,4.51,15,72,,,,
2001-02-02,,,,4.46,2.91,,,,40.29,,4.51,16,70,,,,
2001-02-03,,,,4.46,2.91,,,,40.29,,4.51,15,70,,,,
2001-02-04,,,,4.46,2.91,,,,40.29,,4.51,14,72,,,,
2001-02-05,,,,4.46,2.91,,,,40.29,,4.51,13,71,,,,
2001-02-06,,30.1,,4.46,2.91,,,,40.29,,4.51,14,70,,,,
2001-02-07,,,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2001-02-08,,32.3,,4.46,2.91,,,,40.29,,4.51,14,71,,,,
2001-02-09,,,,4.46,2.91,,,,40.29,,4.51,14,133,,,,
2001-02-10,,,,4.46,2.91,,,,40.29,,4.51,20,152,,,,
2001-02-11,,,,4.46,2.91,,,,40.29,,4.51,21,164,,,,
2001-02-12,,,,4.46,2.91,,,,40.29,,4.51,22,157,,,,
2001-02-13,,8.68,,4.46,2.91,,,,40.29,,4.51,20,110,,,,
2001-02-14,,,,4.46,2.91,,,,40.29,,4.51,14,91,,,,
2001-02-15,,15.1,,4.46,2.91,,,,40.29,,4.51,12,83,,,,
2001-02-16,,,,4.46,2.91,,,,40.29,,4.51,11,81,,,,
2001-02-17,,,,4.46,2.91,,,,40.29,,4.51,11,115,,,,
2001-02-18,,,,4.46,2.91,,,,40.29,,4.51,19,115,,,,
2001-02-19,,,,4.46,2.91,,,,40.29,,4.51,11,147,,,,
2001-02-20,,11.5,,4.46,2.91,,,,40.29,,4.51,17,156,,,,
2001-02-21,,9.24,,4.46,2.91,,,,40.29,,4.51,24,130,,,,
2001-02-22,,,,4.46,2.91,,,,40.29,,4.51,15,158,,,,
2001-02-23,,12.5,,4.46,2.91,,,,40.29,,4.51,25,134,,,,
2001-02-24,,,,4.46,2.91,,,,40.29,,4.51,24,182,,,,
2001-02-25,,,,4.46,2.91,,,,40.29,,4.51,22,129,,,,
2001-02-26,,,,4.46,2.91,,,,40.29,,4.51,15,95,,,,
2001-02-27,,12.9,,4.46,2.91,,,,40.29,,4.51,11,97,,,,
2001-02-28,,16,,4.46,2.91,,,,40.29,,4.51,13,85,,,,
2001-03-01,,,,4.46,2.91,,,,40.29,,4.51,12,95,,,,
2001-03-02,,,,4.46,2.91,,,,40.29,,4.51,12,91,,,,
2001-03-03,,,,4.46,2.91,,,,40.29,,4.51,12,100,,,,
2001-03-04,,,,4.46,2.91,,,,40.29,,4.51,13,121,,,,
2001-03-05,,,,4.46,2.91,,,,40.29,,4.51,21,118,,,,
2001-03-06,,15.4,,4.46,2.91,,,,40.29,,4.51,15,96,,,,
2001-03-07,,16.8,,4.46,2.91,,,,40.29,,4.51,13,93,,,,
2001-03-08,,,,4.46,2.91,,,,40.29,,4.51,14,85,,,,
2001-03-09,,,,4.46,2.91,,,,40.29,,4.51,16,90,,,,
2001-03-10,,,,4.46,2.91,,,,40.29,,4.51,13,82,,,,
2001-03-11,,,,4.46,2.91,,,,40.29,,4.51,12,81,,,,
2001-03-12,,,,4.46,2.91,,,,40.29,,4.51,12,82,,,,
2001-03-13,,23.8,,4.46,2.91,,,,40.29,,4.51,12,79,,,,
2001-03-14,,21.8,,4.46,2.91,,,,40.29,,4.51,11,81,,,,
2001-03-15,,,,4.46,2.91,,,,40.29,,4.51,15,77,,,,
2001-03-16,,,,4.46,2.91,,,,40.29,,4.51,14,79,,,,
2001-03-17,,,,4.46,2.91,,,,40.29,,4.51,13,74,,,,
2001-03-18,,,,4.46,2.91,,,,40.29,,4.51,11,75,,,,
2001-03-19,,,,4.46,2.91,,,,40.29,,4.51,12,75,,,,
2001-03-20,,25.9,,4.46,2.91,,,,40.29,,4.51,15,76,,,,
2001-03-21,,,,4.46,2.91,,,,40.29,,4.51,16,74,,,,
2001-03-22,,23.7,,4.46,2.91,,,,40.29,,4.51,15,74,,,,
2001-03-23,,,,4.46,2.91,,,,40.29,,4.51,15,75,,,,
2001-03-24,,,,4.46,2.91,,,,40.29,,4.51,14,77,,,,
2001-03-25,,,,4.46,2.91,,,,40.29,,4.51,14,75,,,,
2001-03-26,,,,4.46,2.91,,,,40.29,,4.51,15,73,,,,
2001-03-27,,27.9,,4.46,2.91,,,,40.29,,4.51,17,73,,,,
2001-03-28,,,,4.46,2.91,,,,40.29,,4.51,18,74,,,,
2001-03-29,,25.9,,4.46,2.91,,,,40.29,,4.51,18,73,,,,
2001-03-30,,,,4.46,2.91,,,,40.29,,4.51,14,71,,,,
2001-03-31,,,,4.46,2.91,,,,40.29,,4.51,6.7,74,,,,
2001-04-01,,,,4.46,2.91,,,,40.29,,4.51,6.7,71,,,,
2001-04-02,,,,4.46,2.91,,,,40.29,,4.51,8,74,,,,
2001-04-03,,28.4,,4.46,2.91,,,,40.29,,4.51,13,74,,,,
2001-04-04,,28.6,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2001-04-05,,,,4.46,2.91,,,,40.29,,4.51,15,76,,,,
2001-04-06,,,,4.46,2.91,,,,40.29,,4.51,12,87,,,,
2001-04-07,,,,4.46,2.91,,,,40.29,,4.51,15,81,,,,
2001-04-08,,,,4.46,2.91,,,,40.29,,4.51,17,78,,,,
2001-04-09,,,,4.46,2.91,,,,40.29,,4.51,15,82,,,,
2001-04-10,,26.3,,4.46,2.91,,,,40.29,,4.51,21,74,,,,
2001-04-11,,26.6,,4.46,2.91,,,,40.29,,4.51,8,74,,,,
2001-04-12,,,,4.46,2.91,,,,40.29,,4.51,11,70,,,,
2001-04-13,,,,4.46,2.91,,,,40.29,,4.51,11,71,,,,
2001-04-14,,,,4.46,2.91,,,,40.29,,4.51,13,74,,,,
2001-04-15,,,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2001-04-16,,,,4.46,2.91,,,,40.29,,4.51,17,74,,,,
2001-04-17,,34.6,,4.46,2.91,,,,40.29,,4.51,19,74,,,,
2001-04-18,,,,4.46,2.91,,,,40.29,,4.51,19,74,,,,
2001-04-19,,31.6,,4.46,2.91,,,,40.29,,4.51,19,69,,,,
2001-04-20,,,,4.46,2.91,,,,40.29,,4.51,18,108,,,,
2001-04-21,,,,4.46,2.91,,,,40.29,,4.51,26,80,,,,
2001-04-22,,,,4.46,2.91,,,,40.29,,4.51,15,75,,,,
2001-04-23,,,,4.46,2.91,,,,40.29,,4.51,16,77,,,,
2001-04-24,,30,,4.46,2.91,,,,40.29,,4.51,12,75,,,,
2001-04-25,,,,4.46,2.91,,,,40.29,,4.51,10,71,,,,
2001-04-26,,27.7,,4.46,2.91,,,,40.29,,4.51,8.7,70,,,,
2001-04-27,,,,4.46,2.91,,,,40.29,,4.51,8,69,,,,
2001-04-28,,,,4.46,2.91,,,,40.29,,4.51,6,71,,,,
2001-04-29,,,,4.46,2.91,,,,40.29,,4.51,8.7,70,,,,
2001-04-30,,,,4.46,2.91,,,,40.29,,4.51,9.3,72,,,,
2001-05-01,,28.6,,4.46,2.91,,,,40.29,,4.51,11,73,,,,
2001-05-02,,,,4.46,2.91,,,,40.29,,4.51,10,70,,,,
2001-05-03,,,,4.46,2.91,,,,40.29,,4.51,11,69,,,,
2001-05-04,,30.4,,4.46,2.91,,,,40.29,,4.51,13,70,,,,
2001-05-05,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2001-05-06,,,,4.46,2.91,,,,40.29,,4.51,11,70,,,,
2001-05-07,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2001-05-08,,29.1,,4.46,2.91,,,,40.29,,4.51,11,65,,,,
2001-05-09,,,,4.46,2.91,,,,40.29,,4.51,12,69,,,,
2001-05-10,,23.7,,4.46,2.91,,,,40.29,,4.51,11,67,,,,
2001-05-11,,,,4.46,2.91,,,,40.29,,4.51,10,67,,,,
2001-05-12,,,,4.46,2.91,,,,40.29,,4.51,10,66,,,,
2001-05-13,,,,4.46,2.91,,,,40.29,,4.51,8,68,,,,
2001-05-14,,,,4.46,2.91,,,,40.29,,4.51,10,67,,,,
2001-05-15,,30,,4.46,2.91,,,,40.29,,4.51,17,69,,,,
2001-05-16,,,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2001-05-17,,28.6,,4.46,2.91,,,,40.29,,4.51,13,70,,,,
2001-05-18,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2001-05-19,,,,4.46,2.91,,,,40.29,,4.51,10,69,,,,
2001-05-20,,,,4.46,2.91,,,,40.29,,4.51,10,68,,,,
2001-05-21,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2001-05-22,,32.3,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2001-05-23,,,,4.46,2.91,,,,40.29,,4.51,17,65,,,,
2001-05-24,,30,,4.46,2.91,,,,40.29,,4.51,13,68,,,,
2001-05-25,,,,4.46,2.91,,,,40.29,,4.51,10,65,,,,
2001-05-26,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2001-05-27,,,,4.46,2.91,,,,40.29,,4.51,10,61,,,,
2001-05-28,,,,4.46,2.91,,,,40.29,,4.51,10,68,,,,
2001-05-29,,32.3,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2001-05-30,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-05-31,,29.3,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-06-01,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2001-06-02,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2001-06-03,,,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2001-06-04,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2001-06-05,,27.4,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2001-06-06,,,,4.46,2.91,,,,40.29,,4.51,17,62,,,,
2001-06-07,,28,,4.46,2.91,,,,40.29,,4.51,17,65,,,,
2001-06-08,,,,4.46,2.91,,,,40.29,,4.51,17,66,,,,
2001-06-09,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2001-06-10,,,,4.46,2.91,,,,40.29,,4.51,11,67,,,,
2001-06-11,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2001-06-12,,30.5,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-06-13,,27.6,,4.46,2.91,,,,40.29,,4.51,15,67,,,,
2001-06-14,,,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2001-06-15,,,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2001-06-16,,,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2001-06-17,,,,4.46,2.91,,,,40.29,,4.51,13,63,,,,
2001-06-18,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2001-06-19,,31.2,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2001-06-20,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-06-21,,27,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2001-06-22,,,,4.46,2.91,,,,40.29,,4.51,14,66,,,,
2001-06-23,,,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2001-06-24,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2001-06-25,,,,4.46,2.91,,,,40.29,,4.51,9.3,70,,,,
2001-06-26,,30.5,,4.46,2.91,,,,40.29,,4.51,9.5,61,,,,
2001-06-27,,26.9,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2001-06-28,,,,4.46,2.91,,,,40.29,,4.51,16,65,,,,
2001-06-29,,,,4.46,2.91,,,,40.29,,4.51,17,65,,,,
2001-06-30,,,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2001-07-01,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-02,,,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2001-07-03,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-07-04,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2001-07-05,,,,4.46,2.91,,,,40.29,,4.51,16,65,,,,
2001-07-06,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-07,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-08,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-07-09,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2001-07-10,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-11,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-07-12,,,,4.46,2.91,,,,40.29,,4.51,15,63,,,,
2001-07-13,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-14,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-15,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-16,,,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2001-07-17,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-18,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-07-19,,30.8,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2001-07-20,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-21,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-22,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-23,,32.6,,4.46,2.91,,,,40.29,,4.51,18,66,,,,
2001-07-24,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-25,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-26,,,,4.46,2.91,,,,40.29,,4.51,17,67,,,,
2001-07-27,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-28,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-07-29,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-07-30,,,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2001-07-31,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-01,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-02,,,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2001-08-03,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-08-04,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-08-05,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-08-06,,,,4.46,2.91,,,,40.29,,4.51,11,63,,,,
2001-08-07,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-08-08,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-09,,,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2001-08-10,,26.9,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2001-08-11,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-12,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-08-13,,,,4.46,2.91,,,,40.29,,4.51,12,63,,,,
2001-08-14,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-15,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-08-16,,,,4.46,2.91,,,,40.29,,4.51,14,67,,,,
2001-08-17,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-08-18,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-19,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-20,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2001-08-21,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-08-22,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-08-23,,,,4.46,2.91,,,,40.29,,4.51,10,65,,,,
2001-08-24,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-25,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-08-26,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-08-27,,,,4.46,2.91,,,,40.29,,4.51,10,65,,,,
2001-08-28,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-08-29,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-08-30,,,,4.46,2.91,,,,40.29,,4.51,22,64,,,,
2001-08-31,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-09-01,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2001-09-02,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2001-09-03,,,,4.46,2.91,,,,40.29,,4.51,7.3,58,,,,
2001-09-04,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-09-05,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-09-06,,,,4.46,2.91,,,,40.29,,4.51,18,61,,,,
2001-09-07,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2001-09-08,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2001-09-09,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-09-10,,,,4.46,2.91,,,,40.29,,4.51,12,61,,,,
2001-09-11,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2001-09-12,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2001-09-13,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2001-09-14,,25.5,,4.46,2.91,,,,40.29,,4.51,11,54,,,,
2001-09-15,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2001-09-16,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-09-17,,37.2,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2001-09-18,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2001-09-19,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-09-20,,,,4.46,2.91,,,,40.29,,4.51,16,64,,,,
2001-09-21,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-09-22,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2001-09-23,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2001-09-24,,,,4.46,2.91,,,,40.29,,4.51,15,68,,,,
2001-09-25,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-09-26,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-09-27,,,,4.46,2.91,,,,40.29,,4.51,32,61,,,,
2001-09-28,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2001-09-29,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2001-09-30,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-10-01,,,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2001-10-02,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-03,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-10-04,,30,,4.46,2.91,,,,40.29,,4.51,18,63,,,,
2001-10-05,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2001-10-06,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-07,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-10-08,,30.2,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2001-10-09,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-10-10,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-11,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2001-10-12,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-10-13,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-14,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2001-10-15,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2001-10-16,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-17,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-10-18,,,,4.46,2.91,,,,40.29,,4.51,9,64,,,,
2001-10-19,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-10-20,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-10-21,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2001-10-22,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2001-10-23,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2001-10-24,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-25,,,,4.46,2.91,,,,40.29,,4.51,17,64,,,,
2001-10-26,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-10-27,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2001-10-28,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-10-29,,,,4.46,2.91,,,,40.29,,4.51,16,66,,,,
2001-10-30,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2001-10-31,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-11-01,,,,4.46,2.91,,,,40.29,,4.51,16,65,,,,
2001-11-02,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2001-11-03,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-11-04,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2001-11-05,,30,,4.46,2.91,,,,40.29,,4.51,14,66,,,,
2001-11-06,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-11-07,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2001-11-08,,27.9,,4.46,2.91,,,,40.29,,4.51,19,63,,,,
2001-11-09,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2001-11-10,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2001-11-11,,,,4.46,2.91,,,,40.29,,4.51,,87,,,,
2001-11-12,,,,4.46,2.91,,,,40.29,,4.51,19,105,,,,
2001-11-13,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2001-11-14,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2001-11-15,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2001-11-16,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-11-17,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2001-11-18,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-11-19,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2001-11-20,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2001-11-21,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2001-11-22,,,,4.46,2.91,,,,40.29,,4.51,11,69,,,,
2001-11-23,,,,4.46,2.91,,,,40.29,,4.51,,89,,,,
2001-11-24,,,,4.46,2.91,,,,40.29,,4.51,,90,,,,
2001-11-25,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2001-11-26,,,,4.46,2.91,,,,40.29,,4.51,11,76,,,,
2001-11-27,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2001-11-28,,,,4.46,2.91,,,,40.29,,4.51,,144,,,,
2001-11-29,,,,4.46,2.91,,,,40.29,,4.51,42,101,,,,
2001-11-30,,,,4.46,2.91,,,,40.29,,4.51,,92,,,,
2001-12-01,,,,4.46,2.91,,,,40.29,,4.51,,193,,,,
2001-12-02,,,,4.46,2.91,,,,40.29,,4.51,,144,,,,
2001-12-03,,,,4.46,2.91,,,,40.29,,4.51,13,107,,,,
2001-12-04,,,,4.46,2.91,,,,40.29,,4.51,,92,,,,
2001-12-05,,,,4.46,2.91,,,,40.29,,4.51,,173,,,,
2001-12-06,,13.7,,4.46,2.91,,,,40.29,,4.51,24,124,,,,
2001-12-07,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2001-12-08,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2001-12-09,,,,4.46,2.91,,,,40.29,,4.51,,88,,,,
2001-12-10,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2001-12-11,,,,4.46,2.91,,,,40.29,,4.51,11,77,,,,
2001-12-12,,,,4.46,2.91,,,,40.29,,4.51,15,71,,,,
2001-12-13,,,,4.46,2.91,,,,40.29,,4.51,12,129,,,,
2001-12-14,,,,4.46,2.91,,,,40.29,,4.51,19,99,,,,
2001-12-15,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2001-12-16,,,,4.46,2.91,,,,40.29,,4.51,,104,,,,
2001-12-17,,,,4.46,2.91,,,,40.29,,4.51,,119,,,,
2001-12-18,,,,4.46,2.91,,,,40.29,,4.51,14,88,,,,
2001-12-19,,,,4.46,2.91,,,,40.29,,4.51,13,98,,,,
2001-12-20,,,,4.46,2.91,,,,40.29,,4.51,18,145,,,,
2001-12-21,,,,4.46,2.91,,,,40.29,,4.51,13,110,,,,
2001-12-22,,,,4.46,2.91,,,,40.29,,4.51,,141,,,,
2001-12-23,,,,4.46,2.91,,,,40.29,,4.51,,100,,,,
2001-12-24,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2001-12-25,,,,4.46,2.91,,,,40.29,,4.51,,80,,,,
2001-12-26,,14.7,,4.46,2.91,,,,40.29,,4.51,8.5,79,,,,
2001-12-27,,,,4.46,2.91,,,,40.29,,4.51,12,98,,,,
2001-12-28,,,,4.46,2.91,,,,40.29,,4.51,21,180,,,,
2001-12-29,,,,4.46,2.91,,,,40.29,,4.51,,150,,,,
2001-12-30,,,,4.46,2.91,,,,40.29,,4.51,,190,,,,
